Batch_ID,Time,Flour (kg),Sugar (kg),Yeast (kg),Water (kg),Salt (kg),Mixer Speed (RPM),Mixing Time (min),Fermentation Temp (C),Oven Temp (C),Oven Humidity (%),Flour Protein (%)
24,16,9.971349081365169,4.979712122146093,1.9934819335133709,5.584895483167735,1.0145414406150575,149.41592938498755,34.85350282449651,35.26622665386958,180.32819037239514,45.11699397250713,11.140365444708948
24,17,10.093586126866441,4.931499602262203,1.965024522957196,5.411098018190458,1.0071346974607005,150.21386813298994,34.85312616305099,35.62749711099204,181.71144490382886,45.09977562717656,11.106558692715746
24,18,10.20002731080906,5.008536332931177,2.009286592304433,5.514396635121856,0.9952068965416645,151.29962390895037,34.06020939125697,35.35872125695028,179.43061670162888,45.11473515222046,11.19155664807028
24,19,9.878977389457273,4.941061642799588,2.0061541826620686,5.508733083009781,1.0058390199852612,150.578533671262,35.4721257765748,34.58141961190421,180.37544625840627,45.472887334405165,10.829678988246826
24,20,9.955660983600449,5.036058514822805,1.9948485255422286,5.460943396235167,1.000364322349055,149.62964166528468,34.82052593181525,35.30523573766697,179.02581208098061,45.00585011190956,11.029437743767968
24,21,10.159356423952445,5.03109454678194,2.0048174983405,5.623830580852511,0.9980855732059637,149.86567703563537,35.343084956291165,35.24465174711337,180.31862687036553,45.1210784568552,10.974886336553963
24,22,9.96019149360683,5.025194511680805,2.0010783885933097,5.462271421579879,1.0100291243898933,151.21685559892384,34.88714173072164,34.81983170951076,178.1571174667343,44.599796464486,10.784430492001738
24,23,9.920836959266667,4.997378438253846,2.0078560965462957,5.523178790091131,1.0046032400826883,147.60131461705993,34.72257363348139,34.93915179102413,179.53363496874397,44.68051845064049,10.927111309095151
24,24,10.135362662853646,4.985357804641742,2.0135522334176232,5.483321842685801,1.00115567056378,151.0400692304484,35.190690378254175,34.54947541559348,178.79503315884048,45.4271670259627,10.927016780225584
25,0,9.972081775996292,5.000468672358774,2.0264871386700207,5.46380313556824,0.9959152326416298,148.57783482907394,34.956931421617696,34.21086553169509,177.35037650020845,44.803228689659996,11.023092732779599
25,1,9.948629766359161,5.042957597338364,1.9937999905782822,5.615052810316954,1.0125670202433972,151.51683251688192,35.1877051225809,34.899220494888894,181.05395654626014,45.29427716615238,10.753313584697857
25,2,9.964898545548477,4.931895626352077,1.9992606079010493,5.455024019094893,0.9895983278100463,149.90622867350822,34.703872029340225,35.10700320931976,181.8638677346339,45.50394252316651,10.969116477738849
25,3,9.903523530993684,5.105194229112455,1.9987891167838208,5.466747325157161,0.9843132541571088,148.96877597925769,34.71427863802675,35.6158201737908,177.0415534495783,44.987230693610115,10.881316530833995
25,4,10.037302532029853,5.008839294876993,1.976407172800704,5.426267574948022,1.0039388900868493,151.71684795088,34.95639029439725,35.06365914674087,176.38104332791633,45.05260764547678,10.919702544278952
25,5,10.121573602368755,4.959232760654807,1.9682707948294464,5.418275964602996,0.9894811920223826,153.97359519507555,35.36730865801693,34.965669840880544,177.56467418499645,44.75747547198429,11.003334659067454
25,6,9.880882864427027,4.957680042538131,2.034722793195336,5.396217106559539,1.0037327154186086,151.8817678972586,35.208402126812885,34.858166626562365,176.17261675441225,45.12663458377383,11.059477081832801
25,7,9.811135543937525,4.930673182943849,1.9789960481501856,5.545577034444461,0.9824478010925001,146.92375678791402,35.10461349552066,35.11260244172882,179.9458082449445,45.26515308890024,11.015596320562675
25,8,10.142458780505676,5.057791144102871,2.009532695765403,5.488017262716564,1.0076552689673022,150.50211966648854,34.35926277826746,34.86787438118753,179.50861443900985,45.16777615562522,11.136784284434208
25,9,10.133992500003016,5.04021956566193,2.004474479138259,5.50798472325811,1.0064619595983957,150.78079975863085,35.0727712719043,34.96474078015294,182.1133572591391,45.434022831031875,11.160490897971732
25,10,9.833529430358247,4.996573331016901,2.0073070185973867,5.431420165553636,0.9954021819636267,151.68872688154352,35.131067565536064,34.79446938914208,177.93851996760446,44.85979598498313,10.956712045465592
25,11,10.081597867270354,4.993210540144656,2.0061706660309375,5.452292405864622,1.0059727066401378,149.86918045295758,35.05655527442339,34.9338039183944,181.39928846652754,44.98929982473549,10.997236488565068
25,12,10.218161072859667,4.959123453826107,2.010100786028564,5.478879392165474,1.010988202919183,147.8971797045812,34.93966999740899,34.76733394367639,178.14068186800029,45.46911539656893,11.041061662834357
25,13,9.936268929637846,5.026967167933518,1.9950884782004923,5.388610963613592,1.0086874564792605,149.3300871261376,34.66724224263127,34.860002603112534,180.459375578246,44.325050516673244,10.891694861393171
25,14,9.910026584031366,4.999895109524622,1.9925549788667045,5.617252512518519,1.0135905379120544,148.66559416195034,34.97108542686485,35.0942231279074,181.78898177208578,44.6461922974777,11.065137505805007
25,15,9.921933595252774,4.998827376974624,1.9854592431964293,5.435553087391562,1.009486540380406,148.90367874862034,34.83590400989873,35.363951381244064,181.04217389235032,45.49316539167998,11.003199351320758
25,16,9.88460406751822,4.97924056697423,2.002043341816284,5.4251350055933045,0.9954081348436644,150.23885135166628,34.655098981951504,34.656004253870464,182.6791641617428,45.58619023937649,11.078400092957693
25,17,10.029159980817134,5.00509416913296,1.9899840351843563,5.484289817757408,0.9886017640606122,149.19770716718435,34.39221146209371,35.38168745696035,182.0708251558998,44.72449738896526,11.126583695112318
25,18,9.8838814006485,4.992411718960119,2.008711455818007,5.531660768508906,1.013911069269516,149.00952267541746,34.49115302559204,34.78805994766418,182.00201644341522,44.443113985135554,10.968556213959069
25,19,10.06883375063483,4.978822317775548,2.0026383832701247,5.496991121110265,1.007424434143968,148.17072013983733,34.33241201968679,34.97821198990609,179.1125093392533,44.85638630763695,10.868540148756804
25,20,9.850402085718448,5.019487848848173,1.9950171116294029,5.594251788808419,1.0086453077278317,146.7788032162453,34.93336276745051,35.07365056270924,176.94685677429806,45.205268628828854,11.022767586534695
25,21,9.829648094227512,4.924106570726619,1.9780694246098813,5.492882823205324,0.9994356168623704,148.8174147668442,35.75983630671946,34.82655404231764,183.0839262273391,45.92559225413127,10.949693366153618
25,22,9.970414512343101,5.015242431485244,1.9747517888988895,5.504041443665291,0.9929115807326563,149.69064984812218,34.50033355274741,35.13100971220885,180.83118114790943,45.02219936264243,11.224348964006412
25,23,9.901644292084287,5.059670621957348,1.9966611758077393,5.426361497086602,0.9983380380858952,148.71455017228533,35.20525108198182,35.396153090648006,180.93690042501882,44.94766177185018,11.145746717333392
25,24,9.96725212349044,5.040663518130133,1.9946087558679184,5.453289391087213,0.9913939754651007,148.61672517440317,35.39470245274405,34.720067144850816,182.96929890567628,44.32512411554273,11.027572860486442
26,0,10.02287776545759,4.888238884369159,1.9944854252919835,5.507278947320576,0.988012727319068,150.05009790097142,35.07511520180305,35.28021446995522,182.25883609419327,45.52524924570105,13.985537610770193
26,1,9.996601275284583,4.95159975430741,2.011029578081386,5.50962312354878,1.0001309130260507,149.6414949918941,34.704885610244354,34.453790158500254,180.06100829252304,44.60755956906353,13.861464401071643
26,2,9.932808071060757,5.037336908961233,1.9967803521588086,5.434664084890446,1.000265039574123,150.56575067312724,34.57537667370069,34.931927568531684,182.47003968531317,45.67233994367001,14.085076161751969
26,3,10.068953343773853,5.093022240893797,1.9751954921803914,5.500595038759812,0.9907839521460465,151.88368700414446,34.65383052997134,35.36308532912768,177.88190997398345,45.41421434189285,14.120103760116962
26,4,9.933442305026471,4.99095485363031,2.00121093613054,5.357605443398336,1.0055818950846904,150.67297420017056,34.898188474396946,34.89354942651924,181.23119482708418,45.391785989279825,13.982139451307912
26,5,10.126291514486175,4.950767574728614,2.0130405907376483,5.49736053212417,0.9961108139569098,148.10243628162502,34.593610982175775,35.15069412762564,180.42468095350213,44.637640996674335,13.99019689970696
26,6,9.877370036333005,5.001855090709721,1.9998270772862308,5.460290661264133,0.9831172321549779,148.29857719896276,34.69367905728832,34.81141067133049,179.84874411342707,44.66862062311647,14.183672463057448
26,7,10.219062172356972,5.028577854424021,2.002943489394244,5.5900244803511745,0.9905822264971558,147.14282635598786,35.11203010536069,34.851905940515344,177.93129778687268,45.17243824368594,13.876732617735485
26,8,10.000051260872707,5.029669841579501,2.0153550695334217,5.425990841498252,0.9871790349142977,152.1569490652157,34.976488079810295,35.36365587080299,182.38382385399893,45.55668264196013,13.931486135075904
26,9,9.948473135699778,4.901339282351551,2.0134929668673203,5.530139193785749,0.9976315551303774,148.61273138149357,34.49967815798876,34.54172108251585,183.1723214941668,45.52851483275209,14.129454085264035
26,10,10.143668529435045,4.9610380975520245,2.0116968056991347,5.607667261877743,1.0041328140356975,148.6094860689931,35.280036574890566,35.57982876051173,185.70269146531828,44.57414154437002,14.084648400798011
26,11,9.994664336431304,5.063389418126089,2.010146312961467,5.393585075290395,0.9818839448245744,149.3256192797318,35.29245849289344,34.97067767092724,182.19499612887842,44.74695892675103,14.249316167256875
26,12,10.06110226943726,4.994474194579275,1.9240627420050966,5.508263908061473,0.9990177645131855,148.45448638931396,34.64230742449012,34.548900445413985,176.213268643838,45.48380549250254,13.733792662704907
26,13,10.295051322430792,5.02092158687301,2.018296250406251,5.410447740952438,1.007452920103078,149.8804956632892,35.22226854020622,34.75593872815402,181.27140047412365,44.60383805214301,13.710565004197713
26,14,9.8979255634681,4.989347938892372,1.9927168576847318,5.558108810973487,1.0099939006363616,152.1365529698166,35.211218754319724,34.762433602700085,179.6515281109635,45.687255163544805,13.758201927609074
26,15,10.038930067266476,5.064487432559814,1.9882335481341926,5.447324965168261,1.0024602491537289,151.28437747957963,34.656138187065764,35.33157519745951,180.99362426675364,45.01193390225763,13.869818482981985
26,16,10.023707014092144,5.0289967685901535,2.010262879395393,5.429131922221866,1.0069920491742717,152.02242036250604,35.20301925530474,34.66976324030568,178.58163745693432,45.23642890911352,14.07801217754243
26,17,9.955721766451164,5.028531003651349,2.036352275127638,5.535670985767603,0.9998679461932489,151.1017726194216,35.04709694065282,34.98257114330271,180.10607730454032,45.55190247101573,13.774656216103896
26,18,9.982908160014029,4.996872904569198,2.011514766766882,5.449827713081566,0.9866449722746039,148.18452022417566,35.0519001586059,34.41008924452493,182.17980839895634,45.43256838692966,13.954366863476574
26,19,10.056020065812147,4.988178199725175,2.0007868031976654,5.5109574382570505,1.021770202619001,151.10562307725917,34.274881229367665,34.80916152794018,177.7425018943321,44.6066645618928,14.097334873849956
26,20,9.960704326868925,5.028300220460778,1.9752187345243029,5.542372020436433,0.9886430660732821,148.72526643684463,35.06707332148201,35.29683738795354,180.69456065560775,44.38843726432816,13.981662519028347
26,21,9.981908976782783,4.988996953875418,2.040073499799148,5.524024103674609,1.0143128402694206,150.10539599724524,34.512618755185905,35.72554022349653,181.30176292459444,45.50153297283005,14.237965153385629
26,22,10.113632186037954,5.005114116111447,1.980814642300028,5.527296602251718,1.0072857450643045,150.35980796016023,34.75912350555595,35.09793225909452,178.64055112572194,44.721819657590046,14.18347242618637
26,23,9.984220566640756,5.039071860234502,1.9754974039460667,5.584798636738442,0.9907793762096846,148.75421212169312,35.52080391674982,34.901119168413935,179.9774898330592,45.22140889025034,14.009497438054558
26,24,9.989865668612888,5.040868116934505,1.99975594374842,5.506077063809037,0.9919384631538088,149.85953554106416,34.96673692754098,35.113179450561326,178.97737621766498,45.287170212028094,14.026301100687615
27,0,9.885512401637536,5.014905159724144,1.9658808914408425,5.376445722479595,0.9742739293837771,150.73718752186352,34.443546161439855,34.19434730258669,180.03803874965615,45.06366464083564,10.915375539823172
27,1,10.104370305094891,5.1376352657443904,2.0176177786496656,5.530839084311004,0.9939459778813766,148.50240982753874,34.965641880810175,35.24030256861045,181.96567099672464,45.76486074006326,10.988858791405006
27,2,9.969789495596869,4.960066015646574,1.9988809909400003,5.591630957331328,1.0090440371178613,150.00471898918138,34.970387226101096,35.02405882121684,180.257884168935,45.30523924758658,10.894222814129801
27,3,9.879719886197655,4.9952171557185245,1.9848853642834323,5.61155366730083,0.9898718311738449,150.49839749721926,35.39435335442233,34.78963585784144,181.34409279421112,45.9679656353019,11.055028856796183
27,4,9.873370240867915,4.99102767033542,1.9703691389886973,5.420431260779785,1.0135034681687443,148.47139585457708,35.247537347660746,36.00203365240485,183.58598620403976,44.97520197423095,10.962778252244167
27,5,9.917709324813286,4.923477871020968,2.013934489515402,5.491924936836328,0.9722251454697662,150.07975238623962,34.46492622340235,34.848408601857116,182.85141967665854,44.87099928957647,10.911953523363747
27,6,10.040405019795582,4.944100438929256,1.9632636509145183,5.5384059765857625,1.0019126168016184,151.0042476296661,34.91778715405033,34.767741216227286,179.07413491642004,45.08120678429984,11.12008273693503
27,7,10.056509777133133,5.0023942522176155,2.0013283458329214,5.454183280244167,0.9996513811787859,149.99405821844954,35.31711067842647,34.92426665202296,177.83258105198954,44.29314564205279,11.002321001896746
27,8,9.899822946422166,5.047032258466051,1.9977510074118805,5.507470627183309,0.9988863990018975,147.21806083626498,35.595472055545045,35.29734189896926,177.09382460782294,44.60254155215771,11.032581230664235
27,9,9.99644857255886,5.051050875339261,2.010601793329496,5.427742937777479,0.9906456628095827,150.24360131927088,35.152095162883654,35.65944008330384,182.3436189559944,45.27330796412852,11.16928232241885
27,10,9.815785680790764,5.0068980837115955,2.0047857143994934,5.504963756420689,0.9968739973727458,149.69009739401625,34.772845438455484,35.013248585744655,178.879054188598,44.24081614157235,10.969080279720846
27,11,9.89610211417037,5.0593659833777505,2.0057421915993867,5.577788488639426,1.0070767216458565,149.40446054565993,35.19516608575188,34.78963106685091,178.45529581871756,45.84709949630036,10.963402688226067
27,12,10.051085431464232,4.950670806100574,2.005947787852192,5.4893812733759795,0.9952506370328185,148.57601868287057,35.66760091579866,34.85800016838382,177.39503971970151,45.22268793933634,10.960767967793194
27,13,9.830640520845929,5.031596254712955,2.0386602613787117,5.468979502415733,0.9955839486616677,150.93863557180552,35.5301407098268,35.892490336886205,181.67642372925508,44.92163610554013,10.933462766124473
27,14,9.975097570565977,4.983320136614076,1.9740517801452804,5.515005584027631,0.9987159573296418,149.80432776824802,34.50500437041299,35.05471229412346,177.69972471532645,44.721245773972576,11.076527108645667
27,15,9.917320634511587,5.0161141036481425,2.0010804032340697,5.421072233606997,1.0075710550463535,149.1480480225645,35.38621382256038,34.77233645285391,179.12571069814035,45.232281616817694,11.107419658065643
27,16,10.07540147666186,5.003579933277866,2.0315966581807787,5.506896482701026,0.9861921323182856,150.4460118344972,35.12810761232945,34.622230147925414,176.2940175737452,45.26085587995919,10.746898897398559
27,17,9.982103383001297,5.033584438451845,2.0090684440951825,5.489275423202033,0.9946066111831778,147.45067586572145,34.937684040287515,34.49178515816352,180.11573581049367,44.65991356289163,11.066260464626266
27,18,9.928556857840752,4.99398394074472,2.0358051793852883,5.5047597175339344,0.9850109162157556,148.98590471353566,34.736344008707086,34.835234610409756,181.79261302161498,44.82930367876636,11.111868676617934
27,19,9.836733451059407,5.0167675699394785,2.0000646783007503,5.4827436900645035,1.0006933580667385,147.84642555280837,34.35581580121645,34.606224684793204,179.99586117608487,45.14688989285088,10.832958925971369
27,20,10.093890082152102,4.99219144263027,2.0247958224908364,5.434398315779607,0.9908597675282586,148.08031874402178,35.0601382673584,34.288494876551795,181.1866741041905,44.71396642891394,10.898728110254472
27,21,10.070597052470616,4.9409356215524305,1.9968970912354396,5.474000603968424,1.0034780851570066,150.21205686069575,34.92265035857122,34.8160732578936,182.14155959548324,44.15053319031808,10.969058020290285
27,22,9.911197937397338,5.085330833092441,2.013332110668964,5.456028415358033,0.9829794637529812,150.08453720197917,34.948154316337124,34.78241328721226,180.46085782241096,44.6358376691858,10.972172802855987
27,23,10.022670772676971,5.037439040119525,1.9957606197084294,5.518523464917519,1.0088284303153434,148.83923219189893,34.93380444846636,35.25662223904409,182.62293310468925,45.31583352899489,10.937577999755703
27,24,10.043239846975718,5.004892602239489,2.011930489690004,5.527531491623242,0.980543802312136,152.0991998860307,34.75200197545339,34.948739124035185,180.36255659290046,45.19727197963315,11.067417474129321
28,0,9.991037420591839,5.093260910759131,1.9686183605874459,5.425706135161547,1.0151633106395852,152.18623540458378,35.73091419402676,35.250670720755416,186.55028696533566,45.71404757749852,11.16180127803361
28,1,10.229145307682188,5.057867464801673,1.9959616338512582,5.478799923884433,1.0027107247803577,150.6066571342384,35.3518892891581,35.17472104625797,176.26032302868643,45.27399383270549,11.047655338131595
28,2,10.100644441958815,4.951659701543443,1.9848354368684336,5.4587389782452895,1.0042419692633826,148.76683962830225,35.38315839517912,35.40278305178019,181.07105607147216,44.409760539390874,11.031012399950429
28,3,10.056321995102373,4.904987865230171,2.006385595697619,5.551065617056048,0.9999440962450852,146.60485703688335,35.11344685888843,34.693887255702364,175.1031538473486,44.610344066792706,11.157996041590893
28,4,10.024590005484983,5.020919640015073,1.9802499658822432,5.448819233460672,1.0024614441869064,152.03504282575955,34.98519835154853,34.93368708463289,183.15681622351687,45.03346383113509,10.837675270969028
28,5,10.041367278432524,4.99637055278085,1.9802669084813918,5.537334910409724,1.004209537794912,150.05272134322973,35.225196098312615,35.131681257452115,190.2601527310414,44.24702586508171,10.998826486210415
28,6,9.88596448662721,4.979114126417904,1.9897603621441513,5.498481081025662,1.00450154745687,151.30925539274995,35.53618694404471,35.04427538295844,191.83355205279952,45.046351804663644,10.954312406148407
28,7,9.903925996628445,4.865757465258928,1.9960218754977117,5.499358306711008,1.0094476004121127,151.3111746870792,35.05857949689777,34.54587000433998,184.91396951697763,44.9126207455207,10.928408076306766
28,8,10.032712750134456,4.939873370913983,1.9910253056421985,5.537255271544528,1.0010166204949358,152.6175726038294,34.77692745373242,34.38735595889381,184.36232109820884,44.046333907130666,10.981794139884968
28,9,9.998978092538605,5.023610966230064,1.9998389748822145,5.511146295253838,1.002170257718433,150.83848945601983,34.53353264827755,35.09204286301278,187.19791141721794,45.749994487187124,11.082266774549543
28,10,9.874400565343652,5.005594495399055,2.0036068219090604,5.489022003130601,1.0014310017890615,146.7166666331933,35.04875679788819,35.14898443376202,183.8376695003937,45.82957086685178,11.02727472517859
28,11,9.820844883913878,4.995877959692127,1.9847641873388502,5.377816490491922,1.0126768386013902,148.93890884863728,35.18928009684579,34.92979910628905,186.6358898442437,45.70978501449264,10.892697730153396
28,12,9.899634499917696,4.961845104944399,1.9790214201486844,5.5414608434904125,1.0010827045465684,151.94713222986022,34.955913543233805,35.03605039728645,183.25910439264348,45.54733528805802,10.963618175877631
28,13,10.109664602145209,5.064373415195622,2.0303368955747336,5.410564697226894,1.0142029426882904,148.66775114405652,34.25745492134546,34.455484529634255,179.39805967740273,45.49046560596964,11.033978234520173
28,14,9.91199331799151,4.986559150497741,1.9942886336348375,5.490052132799009,0.9972571749790485,149.8798461905632,34.84378864945712,34.90904457922709,184.72815235843004,45.2100971378776,11.118521695871406
28,15,9.879180821784994,5.052569204065597,1.9758301040184825,5.424262272454859,1.0197562823264934,148.81928668496315,34.561763661458535,34.840289432317924,178.49650818877797,44.74882208899244,11.210771073654145
28,16,10.023278222918414,4.981631270665069,2.0243068628112484,5.565710765841288,1.0119818438930093,149.72735091999542,35.089711170957855,35.07832319733282,173.98436341930696,44.56107440783361,11.018436982675711
28,17,9.965237104299119,4.987304643213348,2.0049828276251986,5.35701296040162,0.996204226721016,151.641149122549,35.25343021769231,35.29751138819494,189.59238317096293,45.12015045303858,10.945534375206336
28,18,9.933759678104748,4.981161545080568,2.0124254070084673,5.555025955891029,1.0019686785765336,148.04420345230645,34.65647669837534,34.68012324192527,170.40132793151494,44.86547819236377,10.891267841592379
28,19,9.924384898223481,5.001294156282931,2.011472988089061,5.509685048900893,1.0004527098737956,149.2774858848615,35.02773030167695,34.988112564570244,176.56832783241848,44.322511552872996,11.130281320746791
28,20,10.003913546926007,4.937749329336948,2.005157730204072,5.628719017327414,0.9920057468709234,148.6784172098289,35.06610742420968,34.40738889750125,179.62721100384957,45.15554432262852,11.00769489871237
28,21,9.810482373011324,5.009047731584803,2.016979068391489,5.521409168671538,1.014912801369813,148.56162646480743,34.82504238844178,34.76603889841092,183.50563313964625,45.15247619571355,10.950288203719486
28,22,10.113802246175942,4.991151417222101,1.977790879435415,5.392525521937003,0.9711327561548033,149.199728074976,34.9218287477033,34.82543185645317,176.25898456214594,44.45014364717132,11.031480628639788
28,23,10.055600835068596,5.020635660426139,1.9907843805949028,5.460831113791921,1.0045939098447618,149.5394005788387,35.47944382718937,34.96258397995461,185.26566875715793,44.833696695740535,11.01442338646245
28,24,10.130342380464219,5.023928497831996,2.0185280738055216,5.409332974847999,1.008469844330367,148.90350318341504,34.77010820840993,34.655044493381325,180.94506099779798,45.23668077710969,11.034955943647114
29,0,10.016713243554367,5.048032836441044,1.9847350915303905,5.487182352651873,0.9970464514151933,148.75007129927303,35.02729551252068,35.233662887653885,180.866863743152,44.56514949573377,10.845510072302549
29,1,9.987854335096142,5.022691686499305,2.0346290881653055,5.59835322775278,1.0032494388630526,149.68811034024932,35.30839976721855,34.51964707069587,186.13984382584664,44.59870158786761,11.037584597674547
29,2,10.065392627204517,4.9906602020561275,2.007326379279318,5.565571306669663,1.0086231911533183,149.2912672483346,34.83960178174712,35.32510758987008,187.23516399329736,44.77280055385729,11.07603631068652
29,3,10.14002007286047,4.982515978535685,1.9962461907144848,5.496684407324111,1.0294835575610501,150.30130800052072,34.77726650063635,34.8874168760381,174.00024781501844,44.847493869371924,11.076446490811053
29,4,10.117459866978141,5.00075864399767,1.9859396476291944,5.52100548674557,0.9959476418070119,152.16638955003296,35.231206288613265,34.91596140966256,188.40506119958056,44.67153360723724,10.97194197812928
29,5,10.124683503967796,4.960345962451757,2.0207402819505016,5.522934439252044,0.9883169126472762,146.47875707508143,35.2268126545433,34.916467610809626,177.5609394365833,45.127418840748426,10.80949491534544
29,6,10.01277749708871,5.038145411031171,2.002016593861683,5.563757782224206,1.0047778307518054,147.93703794080898,34.61114851050462,35.01054571334019,176.60293413339366,44.78531973122715,11.108974978299155
29,7,9.890171540268444,4.988663720262362,2.007314573178299,5.493307882360834,1.0089011179777965,152.13084497746152,34.756156843286895,34.9598931819025,168.4824710177531,45.516850414983644,10.965240391604732
29,8,9.993355667806286,5.057056227819198,2.0246336523199018,5.538388034453797,0.9919978607137674,151.10531440920354,34.890703781771556,34.916207414783926,187.7776060530744,45.089002036483656,11.082155366817485
29,9,9.827657321399856,4.997456012322788,2.026501865437603,5.4821614829306435,1.008082649478766,149.6093639781717,35.076037806131964,35.526799729843624,178.37344173449677,43.806887826732904,10.973758032616868
29,10,9.889167289057237,5.020579293216697,2.008232724305518,5.491566255463394,0.9982602425869228,150.84649079496276,34.984873853299575,35.59626651868109,170.18328662967483,44.751561213994464,10.987024391765827
29,11,10.055803556595052,5.0508609402633775,2.0010220358955197,5.411067871138203,1.0091141212093155,149.00263907936986,34.95581259808167,35.27514820371395,173.1267113929003,44.875459069469635,10.762639248098795
29,12,9.997856393931611,4.916241235261009,2.004550487639808,5.406964511487406,0.997167807446636,150.58335094359506,35.197801026465704,35.28835448817814,181.34623278648905,45.35799878375725,10.907230426704574
29,13,9.976062779442454,5.015958424840039,1.9679479414876748,5.545428191765931,0.9988026826124653,148.82766746008596,34.70396219144456,34.886423937639414,178.26273028410387,45.124637709732596,11.07582534965417
29,14,10.008906792083074,5.002726977717393,1.9827152621574449,5.5360523397589,0.9965310568799097,150.5167530212885,34.92148170427674,34.81343893397874,174.60283882106714,45.640703819178725,11.097700944258614
29,15,9.970963378012238,5.09911024902909,2.0279144278205807,5.496524729151128,1.0108978513134632,148.681062812859,34.88710717072754,35.485182093398215,176.20111805648025,44.50522363856545,11.056028906548857
29,16,10.059630351720763,4.968341051523837,2.001310548303343,5.5823295718731405,0.9914600698700651,152.36522558460092,35.70764464303258,34.86369970840567,182.69320950256574,44.2104625500394,11.0964228906088
29,17,10.004352232672666,5.031004775630413,1.9878578309024137,5.406046012111354,1.0093375845106607,149.15613636089859,35.20064503994732,34.31003182645357,179.73638493856038,45.71569318489646,11.114985890176108
29,18,10.124399071813817,5.059474433140151,1.9986012304260696,5.448171550561037,0.9890144056393786,149.1959369652975,34.688934748694464,34.83948970528193,184.92516192805047,44.66609400754313,10.947673581640569
29,19,10.039806048081644,5.161057124155603,2.0100312074827653,5.461736273261961,0.9971749637430265,153.55980418607783,33.76877081244322,35.00207493882109,181.2572719725243,44.507637464911355,11.141604668966545
29,20,9.895242486331561,5.020755537993394,2.0037284688412744,5.524166233997023,1.0140499169803063,152.58300503129328,35.24299791289259,35.09450574045373,180.80045099361558,45.067017277158094,10.921918978750353
29,21,9.740706719669117,4.956445379880757,1.9915731206473415,5.487158548787372,1.0090267117470315,150.10347339541318,35.430601613207486,34.95865982713533,177.85632646898358,45.38364476816591,11.07596242650205
29,22,9.813958820524004,4.978302025735147,2.024416445483713,5.514115624598556,1.0109351457471178,149.85405206165524,35.218644614415446,35.69638749647281,183.52175486511535,44.46629037404055,11.162180692016573
29,23,10.02287078466304,5.006901416685828,2.00919149249204,5.510692191390874,0.9859483610278997,148.4695734263786,34.874180491538226,34.50673567165577,177.33474065397624,45.35258833251799,10.901933732921712
29,24,10.103339866121992,4.993137174447365,1.9832840560662104,5.571729306608292,0.9992665220418182,151.6158956473107,34.842431675183946,34.96580799303304,180.38898983357007,45.68313709239839,10.989283104142041
30,0,9.965018950780959,4.990798074438021,1.990997240352179,5.532501243634151,0.993915249187203,150.96369352084773,35.68060018148332,35.614549153957896,182.64510611792934,44.244325257867565,10.936666343832908
30,1,9.970379505407857,5.012324336801773,2.0113706627768657,5.487916045359557,1.0082896383037072,150.4430839925097,35.58948196214496,35.174024776930864,181.18491203904594,44.68610593545528,11.127117914786462
30,2,10.042369527225912,5.060377983990834,1.9702747428116874,5.489975062290994,1.0054522270874866,148.1750546350075,35.28270181953226,35.74067018154441,179.23958648965026,44.41845722055288,10.928380113031428
30,3,10.082891802271352,4.948612902881924,2.0034435359058484,5.5709660520454625,0.9784322119927058,149.22554023179998,35.135833259949784,35.01863980098359,183.51417486937424,45.4791980152884,11.174189230358811
30,4,9.999534731511782,4.939739497671708,1.9997525384433417,5.46918642323709,0.9798366993541664,149.95771061879051,34.44948087858409,34.76717877043138,179.76204725714462,44.94356152746874,10.925624621408623
30,5,10.082364399948169,4.918530447124174,1.9800207166474804,5.4413979737969616,0.9760289848818614,150.56516236060264,34.91699486424939,35.80413905437074,180.39448047995108,44.49246696115866,11.091328262240442
30,6,9.979861844767212,4.943394214522768,1.986836794219322,5.553275116440494,0.9924329890986182,147.94504462594824,35.01825582635794,34.554139109520904,178.3587413564107,44.83815165207451,10.957322939205625
30,7,10.072257454616059,5.031244517925046,1.983414806484033,5.573432360611048,1.0081155160983983,149.85174595689995,35.4814024223192,34.62909873104732,181.62243186909512,45.36528531223596,11.001956391114582
30,8,9.882219605040602,5.018852271974028,2.0141751465512905,5.5290407057682955,1.0100625857006182,151.91604694112397,35.00638046746219,34.37390450100302,178.86254681595707,44.81348527807792,11.065405370816956
30,9,9.8301279463304,5.023486528761564,2.0073778278624363,5.500870584162327,0.9948592324078946,150.2675884594734,35.86889152640117,34.82782257193798,178.75484692186336,44.23745838614787,10.960787900466459
30,10,9.953794598235275,4.957647728060938,1.99578850421429,5.5732226812462,0.9942401106770213,149.54034780614725,35.632282814665466,35.37347151984391,181.8038624257819,44.53616073821896,10.918828584357566
30,11,9.86451016334742,4.922917510216065,2.00083195121852,5.555652869221762,1.0103952018522002,149.6681707551659,35.601803331347305,34.719873264156924,180.34197272893013,45.35449706329146,11.253796369985874
30,12,10.134650588532903,5.027505182572289,1.9941144471587124,5.487739435731107,1.0071652068172043,149.83456762647705,34.769145051914265,35.16855794530645,179.74141047155044,45.0040355190551,10.791312421868955
30,13,9.987962416269099,4.9835543054787035,1.9708695254543134,5.548703550592832,1.0035036871238563,150.46329603107577,35.41208449727344,34.966302888752715,176.86065522243112,44.90521629497581,10.952332123392633
